,APG,DBPM,Exp,FG2_pct,FG3_pct,GP,Height,MPG,OBPM,PPG,Player,Pos,RPG,Salary,TPG,Team,USG,Year,pct_from_3
11,2.8,0.4,5,0.438,0.34,81,6-0,21.6,,7.3,Elliot Perry,PG,1.3,2000000,1.6,MIL,19.2,1998,
12,2.8,3.1,3,0.475,0.385,56,6-7,41.0,0.0,23.4,Glenn Robinson,SF,5.5,5510000,3.6,MIL,28.9,1998,
0,1.8,2.2,1,0.413,0.0,63,6-11,31.8,2.7,12.1,Marcus Camby,C,7.4,2799240,2.1,TOR,21.6,1998,
1,3.6,2.2,5,0.469,0.326,78,6-6,37.7,1.2,16.5,Doug Christie,SG,5.2,2012767,2.9,TOR,21.5,1998,
2,1.2,3.9,R,0.339,0.286,38,5-10,7.7,,1.4,Chris Garner,PG,0.6,242000,0.7,TOR,14.7,1998,
3,1.3,3.9,4,0.403,0.667,14,6-8,25.1,,8.6,Popeye Jones,PF,7.3,1886538,1.1,TOR,18.9,1998,
4,1.5,0.0,R,0.462,0.341,64,6-8,18.4,2.7,7.0,Tracy McGrady,SF,4.2,1359360,1.0,TOR,19.1,1998,
5,0.9,3.9,2,0.486,0.373,47,6-1,14.8,,5.5,Shawn Respert,SG,1.6,1602120,0.7,TOR,16.7,1998,
6,0.9,3.9,3,0.523,0.0,18,6-11,19.5,,6.0,Carlos Rogers,PF,3.6,1900000,0.7,TOR,14.3,1998,
7,0.9,1.1,3,0.46,0.0,78,6-7,21.3,2.7,8.0,Reggie Slater,PF,3.9,350000,1.3,TOR,18.5,1998,
8,0.3,3.9,R,0.333,0.326,4,7-0,4.3,,0.8,Ed Stokes,C,1.0,272500,0.5,TOR,15.2,1998,
9,8.1,2.2,2,0.46,0.317,49,5-10,41.5,3.0,19.4,Damon Stoudamire,PG,4.4,1748760,3.2,TOR,23.4,1998,
10,0.9,3.9,3,0.468,0.0,39,7-0,19.3,,6.4,Zan Tabak,C,3.9,950000,1.1,TOR,18.3,1998,
11,1.3,2.2,1,0.478,0.5,82,6-8,28.8,3.0,14.0,John Wallace,SF,4.5,903120,2.1,TOR,23.8,1998,
12,2.5,3.9,5,0.4,0.38,28,6-8,31.3,0.0,12.4,Walt Williams,SF,4.2,3750000,1.9,TOR,19.9,1998,
13,0.6,3.9,3,0.5,0.326,7,6-11,6.3,,2.3,Sharone Wright,C,1.3,3500000,0.3,TOR,17.7,1998,
0,1.1,3.4,1,0.56,0.219,82,6-6,19.5,1.2,8.3,Shandon Anderson,SG,2.8,1200000,1.1,UTA,19.5,1998,
1,0.7,3.1,13,0.465,0.306,66,6-9,16.5,2.7,5.7,Antoine Carr,PF,2.0,1600000,0.7,UTA,17.8,1998,
2,4.2,3.4,3,0.451,0.407,82,6-2,21.0,0.2,7.7,Howard Eisley,PG,2.0,1240000,2.0,UTA,20.0,1998,
3,0.7,3.4,7,0.45,0.222,78,6-11,18.5,2.7,5.7,Greg Foster,C,3.5,504000,0.9,UTA,16.8,1998,
4,4.4,0.4,11,0.489,0.441,80,6-3,30.8,4.0,14.2,Jeff Hornacek,SG,3.4,4195000,1.7,UTA,20.8,1998,
5,0.5,3.1,R,0.545,0.0,8,6-1,2.9,2.7,1.5,Troy Hudson,PG,0.3,242000,0.1,UTA,30.2,1998,
6,1.1,0.4,5,0.54,0.407,80,6-9,25.6,1.9,7.8,Adam Keefe,C,5.5,2300000,0.9,UTA,13.2,1998,
7,3.9,1.4,12,0.531,0.333,81,6-9,37.4,5.7,27.0,Karl Malone,PF,10.3,5118578,3.0,UTA,31.8,1998,
8,0.4,3.1,9,0.455,0.306,54,6-8,10.0,2.7,4.3,Chris Morris,SF,2.1,3000000,0.6,UTA,23.0,1998,
9,0.4,3.4,2,0.481,0.219,63,7-2,20.4,2.7,4.7,Greg Ostertag,C,5.9,647400,1.2,UTA,13.5,1998,
10,1.2,0.4,4,0.492,0.341,82,6-7,27.1,1.7,9.0,Bryon Russell,SF,4.0,2857144,1.0,UTA,15.2,1998,
11,8.5,3.4,13,0.55,0.429,64,6-1,29.0,4.8,12.0,John Stockton,PG,2.6,5000000,2.5,UTA,19.3,1998,
12,1.9,3.1,R,0.36,0.375,45,6-1,9.3,2.7,3.1,Jacque Vaughn,PG,0.8,601320,1.2,UTA,23.0,1998,
0,1.9,0.2,2,0.494,0.313,37,6-1,13.5,2.1,4.5,Cory Alexander,PG,1.3,562380,1.3,SAS,19.5,1998,
1,3.4,0.3,7,0.441,0.436,54,6-4,31.9,2.1,9.5,Vinny Del Negro,SG,2.8,2298777,1.0,SAS,15.6,1998,
2,2.7,3.7,R,0.553,0.0,82,6-11,39.1,1.8,21.1,Tim Duncan,PF,11.9,2967840,3.4,SAS,26.0,1998,
3,1.7,0.7,8,0.413,0.378,36,6-8,28.1,2.1,9.3,Sean Elliott,SF,3.4,5333333,1.6,SAS,18.3,1998,
4,1.2,1.5,1,0.341,0.3,62,6-2,11.0,2.1,2.5,Reggie Geary,PG,1.1,272250,0.7,SAS,16.1,1998,
5,0.4,0.7,6,0.437,0.0,58,6-9,8.9,2.1,2.9,Carl Herrera,PF,1.6,1820000,0.7,SAS,21.1,1998,
6,1.9,0.0,7,0.409,0.377,82,6-4,27.1,2.1,8.8,Jaren Jackson,SG,2.6,272250,1.3,SAS,17.1,1998,
7,7.9,4.1,9,0.485,0.154,75,5-10,35.7,3.7,10.2,Avery Johnson,PG,2.0,3000000,2.2,SAS,16.0,1998,
8,0.7,2.1,9,0.551,0.0,79,7-0,18.9,2.1,5.0,Will Perdue,C,6.8,1987500,1.0,SAS,13.7,1998,
9,1.4,0.4,10,0.393,0.344,61,6-8,23.9,2.1,6.7,Chuck Person,PF,3.3,2470000,1.1,SAS,15.5,1998,
10,2.7,4.1,8,0.512,0.25,73,7-1,33.7,3.7,21.6,David Robinson,C,10.6,12397440,2.8,SAS,29.7,1998,
11,0.4,0.9,1,0.436,0.333,53,6-7,8.1,2.1,3.0,Malik Rose,PF,1.7,272250,0.8,SAS,22.6,1998,
12,1.2,0.7,3,0.448,0.5,72,6-8,18.3,2.1,6.3,Monty Williams,SF,2.5,1235000,1.1,SAS,18.9,1998,
0,1.7,1.5,2,0.462,0.315,51,6-5,22.8,2.1,9.9,Chris Carr,SG,3.0,900000,1.4,MIN,21.5,1998,
1,0.4,3.5,1,0.5,0.0,11,6-9,13.3,1.2,3.1,Bill Curley,PF,2.5,1333800,0.3,MIN,11.4,1998,
2,4.2,2.9,2,0.495,0.188,82,6-11,39.3,1.9,18.5,Kevin Garnett,PF,9.6,2109120,2.3,MIN,22.5,1998,
3,4.1,0.8,5,0.513,0.118,41,6-10,38.6,2.7,20.1,Tom Gugliotta,SF,8.7,5500000,2.7,MIN,23.6,1998,
4,0.9,1.5,3,0.482,0.0,57,6-4,8.5,0.5,2.6,Reggie Jordan,SG,1.7,272250,0.5,MIN,15.9,1998,
5,8.6,0.6,1,0.448,0.313,82,6-2,38.0,2.2,17.7,Stephon Marbury,PG,2.8,2266320,3.1,MIN,24.1,1998,
6,1.3,0.6,8,0.47,0.349,81,6-6,27.6,0.4,12.3,Sam Mitchell,SF,4.8,1400000,0.8,MIN,19.7,1998,
7,0.7,0.6,2,0.5,0.0,79,6-11,21.6,2.7,7.1,Cherokee Parks,C,5.5,1262640,0.8,MIN,15.4,1998,
8,3.3,0.6,12,0.485,0.395,82,6-3,21.8,2.9,9.5,Terry Porter,PG,2.0,2000000,1.3,MIN,19.1,1998,
9,0.4,1.5,5,0.495,0.0,74,7-0,17.9,2.1,6.2,Stanley Roberts,C,4.9,3750000,0.9,MIN,17.5,1998,
10,0.0,3.5,3,0.5,0.471,6,6-11,5.0,1.2,1.0,Clifford Rozier,C,1.0,272250,0.7,MIN,15.5,1998,
11,1.2,1.5,8,0.379,0.0,38,6-6,18.1,0.5,4.1,Doug West,SG,2.2,2535000,0.6,MIN,13.5,1998,
12,0.7,3.5,R,0.364,0.471,34,6-0,4.4,1.2,1.7,DeJuan Wheat,PG,0.3,242000,0.3,MIN,19.4,1998,
13,1.3,3.5,8,0.364,0.0,25,6-2,6.4,1.2,2.6,Micheal Williams,PG,0.6,2775000,0.6,MIN,21.7,1998,
0,3.2,1.3,13,0.52,0.214,68,6-6,33.0,2.8,15.2,Charles Barkley,PF,11.7,2250000,2.2,HOU,21.6,1998,
1,0.9,0.6,6,0.5,0.416,67,6-10,17.8,1.4,7.0,Matt Bullard,SF,2.2,326700,0.6,HOU,16.8,1998,
2,1.3,0.6,1,0.514,0.375,45,6-4,13.3,0.9,4.1,Emanual Davis,PG,1.0,326700,1.2,HOU,15.9,1998,
3,5.5,0.1,14,0.477,0.317,70,6-7,35.3,4.0,18.4,Clyde Drexler,SG,4.9,5500000,2.7,HOU,25.7,1998,
4,3.0,3.6,7,0.566,0.291,73,6-5,27.2,0.8,8.4,Mario Elie,SF,2.1,2430000,1.4,HOU,14.4,1998,
5,0.4,0.6,1,0.487,0.0,58,6-9,15.6,0.9,6.0,Othella Harrington,PF,3.6,326700,0.8,HOU,18.4,1998,
6,1.2,0.6,15,0.465,0.333,75,6-7,19.9,0.2,8.4,Eddie Johnson,SF,2.0,326700,0.8,HOU,20.3,1998,
7,2.8,3.6,1,0.471,0.364,78,6-3,28.4,0.2,8.6,Matt Maloney,PG,1.8,326700,1.4,HOU,14.9,1998,
8,3.0,3.6,13,0.486,0.0,47,7-0,34.7,0.1,16.4,Hakeem Olajuwon,C,9.8,11156000,2.7,HOU,23.7,1998,
9,2.7,0.6,4,0.447,0.39,72,6-1,18.5,0.3,5.6,Brent Price,PG,1.5,1920000,1.5,HOU,15.8,1998,
10,1.9,0.6,R,0.37,0.25,58,6-6,18.4,0.9,5.8,Rodrick Rhodes,SF,1.2,555900,1.7,HOU,20.4,1998,
11,0.1,5.0,1,0.389,0.3,7,6-7,5.3,0.9,3.9,Joe Stephens,SF,0.9,272250,0.3,HOU,40.0,1998,
12,1.0,0.1,12,0.513,0.143,81,7-0,31.2,4.0,16.1,Kevin Willis,PF,8.4,1800000,2.1,HOU,24.1,1998,
0,0.9,0.5,R,0.414,0.188,41,7-0,16.6,0.4,5.9,Chris Anstey,C,3.8,713900,1.0,DAL,20.5,1998,
1,0.9,2.8,4,0.422,0.333,64,7-6,28.5,0.4,11.4,Shawn Bradley,C,8.1,5940000,1.5,DAL,22.3,1998,
2,0.0,,5,0.466,0.357,1,6-8,3.0,,0.0,Adrian Caldwell,PF,0.0,272250,0.0,DAL,0.0,1998,
3,1.9,2.8,5,0.464,0.439,81,6-5,29.4,0.0,11.1,Hubert Davis,SG,2.1,537500,1.1,DAL,17.4,1998,
4,4.9,1.0,2,0.466,0.357,82,6-7,41.4,3.2,21.5,Michael Finley,SF,5.3,816840,2.7,DAL,25.7,1998,
5,1.5,1.0,12,0.457,0.0,82,6-9,32.3,0.0,7.3,A.C. Green,PF,8.1,5095088,0.8,DAL,11.6,1998,
6,0.7,2.3,1,0.438,0.421,41,6-9,14.7,0.4,5.7,Martin Muursepp,PF,2.8,675120,0.7,DAL,18.9,1998,
7,2.0,,R,0.333,0.167,16,6-4,13.4,,2.9,Kevin Ollie,PG,1.3,272250,1.0,DAL,14.8,1998,
8,3.5,,6,0.326,0.5,12,6-2,24.3,,7.8,Robert Pack,PG,2.8,3240000,3.2,DAL,23.8,1998,
9,2.8,2.8,3,0.435,0.368,82,6-3,23.8,0.4,8.7,Khalid Reeves,PG,2.3,1852000,1.6,DAL,19.2,1998,
10,2.5,0.5,7,0.417,0.344,52,6-8,34.6,0.4,13.6,Dennis Scott,SF,3.8,2920000,1.8,DAL,20.6,1998,
11,2.5,0.5,1,0.382,0.294,67,6-3,22.5,0.4,7.6,Erick Strickland,SG,2.4,1600000,1.6,DAL,21.3,1998,
12,0.6,,2,0.378,0.0,5,6-9,14.6,,7.4,Kurt Thomas,PF,4.8,1398960,2.0,DAL,35.3,1998,
13,0.6,0.5,1,0.488,0.0,41,6-9,25.0,0.4,8.9,Samaki Walker,PF,7.4,1433040,1.5,DAL,18.9,1998,
14,0.9,,R,0.427,0.167,39,6-5,10.1,0.4,3.3,Bubba Wells,SG,1.7,260000,0.8,DAL,19.2,1998,
0,1.3,0.0,6,0.445,0.415,82,6-10,17.3,1.1,4.9,Pete Chilcutt,PF,3.7,700000,0.8,VAN,14.0,1998,
1,4.5,0.0,R,0.438,0.212,74,6-4,26.4,0.4,7.8,Antonio Daniels,SG,1.9,2149920,2.2,VAN,17.9,1998,
2,2.5,0.0,8,0.46,0.333,81,6-4,24.3,0.1,10.8,Blue Edwards,SG,2.7,2300000,1.7,VAN,21.9,1998,
3,1.5,0.0,4,0.492,0.3,82,6-8,18.2,0.4,7.5,George Lynch,SF,4.4,2115000,1.3,VAN,20.5,1998,
4,1.8,0.4,3,0.386,0.409,57,6-7,24.8,1.1,10.8,Sam Mack,SF,2.3,455000,1.2,VAN,20.8,1998,
5,0.3,0.4,5,0.479,0.292,61,6-9,14.7,0.7,6.5,Tony Massenburg,C,3.8,750000,1.0,VAN,21.4,1998,
6,4.4,0.0,5,0.402,0.35,79,6-1,23.2,0.4,4.6,Lee Mayberry,PG,1.4,1320000,1.4,VAN,11.7,1998,
7,0.3,,2,0.339,1.0,28,6-9,8.9,1.8,2.1,Ivano Newbill,PF,2.5,272250,0.6,VAN,15.6,1998,
8,2.9,,5,0.566,0.263,8,6-4,25.3,1.8,9.9,Anthony Peeler,SG,2.5,2012500,0.8,VAN,17.8,1998,
9,2.1,0.0,2,0.525,0.0,74,7-0,34.1,0.9,16.3,Bryant Reeves,C,7.9,1915680,2.1,VAN,21.8,1998,
10,0.6,,1,0.41,0.292,16,6-5,8.9,,3.4,Chris Robinson,SG,0.8,325000,0.9,VAN,24.5,1998,
11,3.4,0.0,13,0.481,0.0,47,6-9,33.5,0.4,11.2,Otis Thorpe,PF,7.9,5700000,2.4,VAN,17.5,1998,
0,0.9,,R,0.452,0.214,65,6-11,23.2,2.5,8.4,Tony Battie,PF,5.4,1946880,1.5,DEN,20.2,1998,
1,2.8,,5,0.438,0.284,76,6-8,33.9,0.4,14.3,LaPhonso Ellis,SF,7.2,3650000,2.3,DEN,22.9,1998,
2,1.0,,R,0.452,0.333,80,6-7,22.6,2.5,10.2,Danny Fortson,PF,5.6,1291440,2.0,DEN,23.1,1998,
3,1.1,0.9,1,0.428,0.259,82,6-10,32.1,0.4,7.3,Dean Garrett,C,7.9,1800000,1.0,DEN,12.6,1998,
4,3.4,,2,0.436,0.384,82,6-1,27.0,0.4,9.2,Anthony Goldwire,PG,1.8,330000,1.0,DEN,16.5,1998,
5,4.7,,R,0.407,0.259,68,6-1,30.0,2.5,11.6,Bobby Jackson,PG,4.4,694920,2.7,DEN,23.5,1998,
6,0.5,,1,0.417,0.357,39,7-4,8.8,1.4,3.7,Priest Lauderdale,C,2.6,630000,1.2,DEN,26.8,1998,
7,1.9,,11,0.444,0.343,74,6-7,29.4,0.1,14.7,Johnny Newman,SF,1.9,1325000,2.0,DEN,23.9,1998,
8,1.6,,5,0.367,0.208,31,6-5,23.2,1.4,7.6,Bryant Stith,SG,2.1,4030000,1.1,DEN,18.9,1998,
9,1.2,,R,0.435,0.321,66,6-4,23.3,2.5,7.7,Eric Washington,SG,1.9,242000,1.1,DEN,17.9,1998,
10,3.0,,2,0.393,0.411,4,6-8,36.3,,19.8,Eric Williams,SF,5.3,1139520,2.3,DEN,28.2,1998,
11,0.5,,9,0.342,0.2,57,6-11,10.9,1.4,1.5,Joe Wolf,PF,2.2,480000,0.4,DEN,10.8,1998,
12,0.2,,2,0.267,0.284,6,7-0,7.0,,3.0,George Zidek,C,2.2,784200,0.5,DEN,25.2,1998,
0,2.6,1.8,6,0.442,0.415,80,6-0,12.8,1.4,5.2,Greg Anthony,PG,1.4,272250,1.1,SEA,21.6,1998,
1,1.9,0.2,4,0.545,0.143,82,6-11,35.9,1.9,19.2,Vin Baker,C,8.0,4064373,2.1,SEA,24.7,1998,
2,0.0,1.1,R,0.471,0.0,9,6-5,3.7,4.2,2.7,James Cotton,SG,0.7,242000,0.7,SEA,43.5,1998,
3,1.1,0.0,14,0.519,0.464,79,6-7,24.5,2.8,11.8,Dale Ellis,SF,2.3,1920000,0.9,SEA,20.0,1998,
4,2.7,1.2,9,0.463,0.415,82,6-3,31.7,2.4,10.5,Hersey Hawkins,SG,4.1,3124100,1.2,SEA,14.8,1998,
5,0.2,1.1,3,0.381,0.0,13,6-9,4.1,4.2,1.9,Stephen Howard,SF,0.9,272250,0.5,SEA,30.5,1998,
6,1.2,1.8,13,0.43,0.1,37,6-7,19.4,0.5,6.3,Jerome Kersey,SF,3.6,500000,1.0,SEA,19.2,1998,
7,0.2,3.7,3,0.459,0.0,78,7-1,15.5,1.4,3.2,Jim McIlvaine,C,3.3,3600000,0.7,SEA,12.0,1998,
8,3.1,0.2,11,0.242,0.441,18,6-5,15.5,0.5,3.4,Nate McMillan,SG,2.2,3500000,0.7,SEA,13.2,1998,
9,8.3,0.1,7,0.505,0.338,82,6-4,38.4,4.9,19.2,Gary Payton,PG,4.6,10514688,2.8,SEA,24.6,1998,
10,1.4,0.0,13,0.438,0.392,81,6-9,20.7,0.6,7.2,Sam Perkins,PF,3.1,3370000,0.8,SEA,16.3,1998,
11,4.4,0.3,12,0.501,0.415,78,6-9,35.2,2.7,15.8,Detlef Schrempf,SF,7.1,3333333,2.2,SEA,20.6,1998,
12,0.8,1.1,2,0.455,0.0,17,6-3,4.4,4.2,1.5,Eric Snow,PG,0.2,706300,0.7,SEA,24.7,1998,
13,0.2,1.8,3,0.525,0.0,65,6-9,11.6,0.5,4.6,Aaron Williams,PF,2.3,500000,0.8,SEA,18.8,1998,
14,0.6,0.2,11,0.474,0.429,58,6-5,9.4,0.5,2.6,David Wingate,SG,1.4,570000,0.6,SEA,16.1,1998,
0,1.0,0.4,5,0.465,0.295,49,6-4,7.6,0.4,2.5,Jon Barry,SG,0.8,272500,0.4,LAL,16.4,1998,
1,0.4,0.4,1,0.594,0.5,45,6-6,7.9,2.5,3.9,Mario Bennett,PF,2.8,272500,0.5,LAL,21.8,1998,
2,0.5,0.6,4,0.585,0.0,70,6-9,14.7,0.4,3.6,Corie Blount,PF,4.3,1430000,0.7,LAL,11.7,1998,
3,2.5,0.3,1,0.456,0.341,79,6-6,26.0,1.9,15.4,Kobe Bryant,SG,3.1,1167240,2.0,LAL,27.2,1998,
4,1.0,0.3,7,0.463,0.5,81,6-11,22.0,0.4,10.1,Elden Campbell,PF,5.6,7000000,1.4,LAL,22.0,1998,
5,4.1,0.6,1,0.448,0.383,82,6-1,21.5,0.4,5.8,Derek Fisher,PG,2.4,703200,1.5,LAL,14.1,1998,
6,3.4,0.6,6,0.547,0.325,82,6-7,33.0,0.7,12.0,Rick Fox,SF,4.4,1000000,2.5,LAL,17.5,1998,
7,2.3,3.8,5,0.554,0.204,72,6-9,30.4,0.9,7.4,Robert Horry,PF,7.5,6000000,1.4,LAL,11.9,1998,
8,3.1,0.5,3,0.538,0.389,80,6-6,36.4,3.8,16.9,Eddie Jones,SG,3.8,2000000,1.8,LAL,19.5,1998,
9,2.4,0.8,5,0.584,0.325,60,7-1,36.3,3.8,28.3,Shaquille O'Neal,C,11.4,12857143,2.9,LAL,32.9,1998,
10,0.6,0.0,5,0.455,0.5,41,6-10,10.4,0.4,3.4,Sean Rooks,C,2.9,1440000,0.5,LAL,16.0,1998,
11,0.0,2.6,R,0.2,0.0,4,6-5,2.3,4.5,1.0,Shea Seals,SG,1.0,242000,0.0,LAL,47.8,1998,
12,6.9,0.3,4,0.44,0.389,64,6-1,32.1,3.8,13.8,Nick Van Exel,PG,3.0,1900000,1.6,LAL,19.8,1998,
0,0.7,1.0,9,0.487,0.0,70,6-9,15.9,1.3,4.2,Mark Bryant,C,3.5,2250000,0.8,PHO,13.3,1998,
1,1.0,5.4,7,0.548,0.3,35,6-6,17.9,1.3,9.5,Cedric Ceballos,SF,4.3,2605000,1.1,PHO,24.2,1998,
2,3.0,1.3,9,0.447,0.386,68,6-4,33.3,1.0,15.9,Rex Chapman,SG,2.5,326700,1.7,PHO,23.1,1998,
3,4.9,0.3,10,0.47,0.154,50,6-1,25.8,1.3,9.5,Kevin Johnson,PG,3.3,8000000,2.0,PHO,18.6,1998,
4,9.1,2.0,3,0.454,0.313,82,6-4,38.0,1.1,11.6,Jason Kidd,PG,6.2,5223333,3.2,PHO,17.6,1998,
5,0.1,5.4,1,0.389,0.333,8,6-11,5.3,2.3,3.0,Horacio Llamas Grey,C,2.3,272250,1.1,PHO,37.1,1998,
6,2.0,1.3,9,0.521,0.0,70,6-10,25.6,1.0,13.5,Danny Manning,PF,5.6,6833333,1.4,PHO,24.1,1998,
7,1.3,0.3,7,0.466,0.341,63,6-6,19.3,1.3,7.2,George McCloud,SF,3.5,272250,1.0,PHO,19.2,1998,
8,1.3,2.4,2,0.537,0.0,81,6-9,30.1,0.8,15.1,Antonio McDyess,PF,7.6,2876640,1.8,PHO,22.5,1998,
9,3.4,2.7,1,0.481,0.415,76,6-3,21.9,1.8,9.1,Steve Nash,PG,2.1,1053360,1.3,PHO,19.6,1998,
10,2.1,1.4,8,0.496,0.321,80,6-10,29.5,0.7,14.2,Clifford Robinson,SF,5.1,1000000,1.8,PHO,22.9,1998,
11,0.7,2.7,11,0.47,0.3,71,6-11,18.8,1.3,3.6,Hot Rod Williams,C,4.4,4550000,0.4,PHO,9.2,1998,
0,5.4,1.5,6,0.398,0.353,45,6-0,32.7,0.1,12.6,Kenny Anderson,PG,3.0,5010000,2.5,POR,21.7,1998,
1,1.3,2.2,8,0.365,0.0,30,6-6,14.8,0.0,2.2,Vincent Askew,SG,2.3,272250,1.2,POR,10.9,1998,
2,1.2,1.5,6,0.419,0.143,71,6-8,20.4,1.1,5.7,Stacey Augmon,SG,3.3,2800000,1.1,POR,16.3,1998,
3,0.3,3.2,R,0.434,0.0,74,6-11,13.6,1.1,3.8,Kelvin Cato,C,3.4,999240,0.6,POR,14.7,1998,
4,2.4,0.9,5,0.329,0.3,26,6-1,14.6,0.0,3.7,John Crotty,PG,1.2,420000,1.6,POR,17.6,1998,
5,1.4,1.2,3,0.509,0.0,61,6-9,31.5,0.1,12.1,Brian Grant,SF,9.1,5000000,1.8,POR,18.1,1998,
6,0.0,2.7,5,0.0,0.0,2,6-9,6.0,0.7,0.0,Sean Higgins,SF,0.0,272250,0.5,POR,22.6,1998,
7,0.1,0.9,15,0.375,0.0,7,7-0,6.3,0.7,0.9,Alton Lister,C,1.6,272250,0.3,POR,10.3,1998,
8,0.3,1.1,1,0.489,0.0,60,6-11,13.5,1.1,4.5,Jermaine O'Neal,PF,3.4,950640,0.9,POR,18.2,1998,
9,3.1,2.7,4,0.472,0.321,74,6-5,37.6,1.7,19.7,Isaiah Rider,SG,4.7,4210000,2.5,POR,26.1,1998,
10,3.0,2.7,2,0.53,0.261,73,7-3,32.0,1.8,16.0,Arvydas Sabonis,C,10.0,3080000,2.6,POR,23.2,1998,
11,1.4,0.2,2,0.494,0.444,41,6-8,24.5,1.1,11.5,Gary Trent,PF,5.7,1329009,1.8,POR,22.6,1998,
12,2.5,1.9,2,0.548,0.205,77,6-10,37.6,0.2,14.6,Rasheed Wallace,PF,6.2,2329080,2.2,POR,18.2,1998,
13,2.0,1.1,R,0.477,0.292,41,6-5,21.1,1.1,6.9,Alvin Williams,SG,1.5,242000,1.2,POR,16.9,1998,
14,0.0,0.4,3,0.0,0.205,3,6-8,3.0,0.7,0.3,Dontonio Wingfield,SF,1.3,600000,0.3,POR,24.6,1998,
0,1.9,2.6,7,0.405,0.161,31,6-1,17.1,,7.3,Mahmoud Abdul-Rauf,PG,1.2,3300000,0.6,SAC,25.1,1998,
1,0.9,0.6,R,0.414,0.211,59,6-6,16.3,,6.4,Tariq Abdul-Wahad,SG,2.0,1226880,1.1,SAC,22.1,1998,
2,2.5,0.6,4,0.408,0.379,77,6-2,18.3,,6.4,Terry Dehere,PG,1.4,500000,1.2,SAC,18.6,1998,
3,0.0,,R,0.0,0.333,9,6-9,3.8,,1.6,Derek Grimm,SF,0.4,242000,0.3,SAC,23.4,1998,
4,2.4,2.6,4,0.43,0.267,34,6-0,12.3,,3.8,Bobby Hurley,PG,1.1,3552000,1.2,SAC,18.5,1998,
5,4.3,3.9,R,0.383,0.328,77,6-3,29.4,,7.5,Anthony Johnson,PG,2.2,242000,1.6,SAC,15.2,1998,
6,2.8,1.6,6,0.474,0.371,78,6-8,30.1,,10.5,Billy Owens,SF,7.5,4225200,2.0,SAC,18.3,1998,
7,1.5,0.5,10,0.46,0.0,70,6-11,20.8,,7.9,Olden Polynice,C,6.3,3610000,1.4,SAC,21.1,1998,
8,4.0,1.6,9,0.466,0.389,70,6-5,36.7,4.7,23.2,Mitch Richmond,SG,3.3,3000000,2.6,SAC,27.8,1998,
9,0.2,3.7,1,0.077,0.333,16,7-0,5.4,,0.3,Kevin Salvadori,C,1.3,300000,0.3,SAC,10.5,1998,
10,1.6,2.6,3,0.426,0.379,18,6-8,19.3,,3.8,Michael Smith,PF,5.6,1920000,0.8,SAC,11.4,1998,
11,0.8,3.9,R,0.48,0.143,81,6-10,21.7,,4.6,Michael Stewart,C,6.6,242000,1.0,SAC,11.9,1998,
12,2.9,1.6,2,0.499,0.0,79,6-7,35.7,0.3,17.7,Corliss Williamson,SF,5.6,1199520,2.5,SAC,24.1,1998,
0,1.5,0.0,8,0.333,0.0,4,6-2,14.8,,4.3,B.J. Armstrong,PG,1.8,2600000,1.8,GSW,21.5,1998,
1,4.7,2.0,7,0.402,0.228,53,6-1,27.8,0.2,8.0,Bimbo Coles,PG,2.3,1700000,1.7,GSW,16.8,1998,
2,1.1,1.4,1,0.446,0.0,82,6-11,32.4,0.2,11.8,Erick Dampier,C,8.7,1478880,2.1,GSW,18.7,1998,
3,0.5,0.4,9,0.39,0.0,50,6-7,9.2,,1.9,Duane Ferrell,SF,0.9,1235000,0.4,GSW,13.1,1998,
4,0.3,1.6,R,0.408,0.0,55,6-10,11.9,0.2,3.0,Adonal Foyle,C,3.3,1495000,0.9,GSW,16.4,1998,
5,0.2,0.4,1,0.428,0.0,57,6-11,10.8,0.2,4.0,Todd Fuller,C,3.4,1293240,0.6,GSW,19.7,1998,
6,2.2,1.2,3,0.436,0.313,73,6-9,35.8,0.2,15.4,Donyell Marshall,SF,8.6,3990000,2.0,GSW,22.3,1998,
7,4.4,0.4,8,0.342,0.313,39,6-6,26.4,0.2,6.4,Brian Shaw,PG,3.9,3750000,1.9,GSW,16.8,1998,
8,0.8,0.1,3,0.468,0.0,19,6-9,10.3,,2.8,Dickey Simpkins,PF,2.4,1235000,1.0,GSW,17.5,1998,
9,1.4,2.0,2,0.433,0.0,49,6-10,33.6,0.2,17.3,Joe Smith,PF,6.9,3165160,2.2,GSW,26.4,1998,
10,0.3,1.5,7,0.457,0.0,68,7-0,12.0,0.2,2.4,Felton Spencer,C,3.3,2178099,0.7,GSW,11.4,1998,
11,4.9,0.4,5,0.441,0.188,14,6-5,39.1,0.2,21.4,Latrell Sprewell,SG,3.6,7770000,3.1,GSW,28.9,1998,
12,0.9,0.0,2,0.455,0.238,10,6-4,13.9,,6.2,Carl Thomas,SG,1.0,272250,0.6,GSW,23.7,1998,
13,0.8,0.2,2,0.407,0.0,22,6-9,14.6,,5.2,David Vaughn,PF,4.6,693840,1.4,GSW,21.7,1998,
0,3.2,0.9,2,0.45,0.4,41,6-6,32.7,1.6,13.7,Brent Barry,SG,3.5,1082520,2.3,LAC,19.6,1998,
1,0.3,1.0,R,0.449,0.318,58,7-3,12.8,,4.0,Keith Closs,C,2.9,1200000,0.7,LAC,16.7,1998,
